run_id,run_name,hidden_dim,learning_rate,min_lr_ratio,adam_lr,num_layers,loss,optimizer_name,warmup
exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr7.07e-3-2a8b4d,exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr7.07e-3-2a8b4d,512.0,0.007071067811865476,0.0,0.007071067811865476,4.0,3.876054286956787,muon,0.0
exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr5.00e-3-327b8a,exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr5.00e-3-327b8a,128.0,0.005,0.0,0.005,128.0,3.9333059787750244,muon,0.0
exp1570_hidden128-nl4-mup-adam-no-input-norm-lr7.07e-3-ab1a37,exp1570_hidden128-nl4-mup-adam-no-input-norm-lr7.07e-3-ab1a37,128.0,0.007071067811865476,0.0,,4.0,4.550195217132568,adam,0.1
exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr7.07e-3-9abda0,exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr7.07e-3-9abda0,128.0,0.007071067811865476,0.0,0.007071067811865476,4.0,4.530236721038818,muon,0.0
exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr1.41e-2-c72eb4,exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr1.41e-2-c72eb4,128.0,0.014142135623730952,0.0,0.014142135623730952,4.0,4.532064914703369,muon,0.0
exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr1.41e-2-e53358,exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr1.41e-2-e53358,128.0,0.014142135623730952,0.0,0.014142135623730952,8.0,4.400274276733398,muon,0.0
exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr1.00e-2-08aa17,exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr1.00e-2-08aa17,128.0,0.01,0.0,0.01,64.0,4.039712429046631,muon,0.0
exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr2.83e-2-e3b292,exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr2.83e-2-e3b292,128.0,0.028284271247461905,0.0,0.028284271247461905,64.0,4.072873592376709,muon,0.0
exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr1.00e-2-fd4a84,exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr1.00e-2-fd4a84,128.0,0.01,0.0,0.01,256.0,3.849303960800171,muon,0.0
exp1570_hidden128-nl32-mup-adam-no-input-norm-lr3.54e-3-a76833,exp1570_hidden128-nl32-mup-adam-no-input-norm-lr3.54e-3-a76833,128.0,0.003535533905932738,0.0,,32.0,4.166742324829102,adam,0.1
exp1570_hidden128-nl256-mup-adam-no-input-norm-lr3.54e-3-6357a1,exp1570_hidden128-nl256-mup-adam-no-input-norm-lr3.54e-3-6357a1,128.0,0.003535533905932738,0.0,,256.0,3.850207567214966,adam,0.1
exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr1.00e-2-a6d2bf,exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr1.00e-2-a6d2bf,128.0,0.01,0.0,0.01,8.0,4.401734352111816,muon,0.0
exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr3.54e-3-1ab210,exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr3.54e-3-1ab210,128.0,0.003535533905932738,0.0,0.003535533905932738,16.0,4.272405624389648,muon,0.0
exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr1.00e-2-8dbf9a,exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr1.00e-2-8dbf9a,1024.0,0.01,0.0,,4.0,3.665044069290161,adam,0.1
exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr2.00e-2-201a78,exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr2.00e-2-201a78,256.0,0.02,0.0,0.02,4.0,4.175947189331055,muon,0.0
exp1570_hidden256-nl4-mup-adam-no-input-norm-lr1.00e-2-37a7c4,exp1570_hidden256-nl4-mup-adam-no-input-norm-lr1.00e-2-37a7c4,256.0,0.01,0.0,,4.0,4.186622619628906,adam,0.1
exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr7.07e-3-ee40d6,exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr7.07e-3-ee40d6,128.0,0.007071067811865476,0.0,0.007071067811865476,32.0,4.150807857513428,muon,0.0
exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr7.07e-3-de5840,exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr7.07e-3-de5840,128.0,0.007071067811865476,0.0,0.007071067811865476,512.0,3.7751219272613525,muon,0.0
exp1570_hidden128-nl32-mup-adam-no-input-norm-lr5.00e-3-e4ac27,exp1570_hidden128-nl32-mup-adam-no-input-norm-lr5.00e-3-e4ac27,128.0,0.005,0.0,,32.0,4.159322738647461,adam,0.1
exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr1.00e-2-9862c5,exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr1.00e-2-9862c5,1024.0,0.01,0.0,0.01,4.0,3.651540517807007,muon,0.0
exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr7.07e-3-38b0e6,exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr7.07e-3-38b0e6,128.0,0.007071067811865476,0.0,0.007071067811865476,16.0,4.275473117828369,muon,0.0
exp1570_hidden128-nl8-mup-adam-no-input-norm-lr1.41e-2-759fef,exp1570_hidden128-nl8-mup-adam-no-input-norm-lr1.41e-2-759fef,128.0,0.014142135623730952,0.0,,8.0,4.4001784324646,adam,0.1
exp1570_hidden128-nl16-mup-adam-no-input-norm-lr2.00e-2-389ea3,exp1570_hidden128-nl16-mup-adam-no-input-norm-lr2.00e-2-389ea3,128.0,0.02,0.0,,16.0,4.283956527709961,adam,0.1
exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr1.00e-2-9e344b,exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr1.00e-2-9e344b,128.0,0.01,0.0,0.01,32.0,4.153492450714111,muon,0.0
exp1570_hidden128-nl512-mup-adam-no-input-norm-lr3.54e-3-c807ea,exp1570_hidden128-nl512-mup-adam-no-input-norm-lr3.54e-3-c807ea,128.0,0.003535533905932738,0.0,,512.0,3.7685155868530273,adam,0.1
exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr3.54e-3-63385e,exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr3.54e-3-63385e,512.0,0.003535533905932738,0.0,0.003535533905932738,4.0,3.8780033588409424,muon,0.0
exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr5.00e-3-c17585,exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr5.00e-3-c17585,1024.0,0.005,0.0,0.005,4.0,3.6354379653930664,muon,0.0
exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr2.00e-2-338f3c,exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr2.00e-2-338f3c,128.0,0.02,0.0,0.02,8.0,4.398120403289795,muon,0.0
exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr5.00e-3-d67a55,exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr5.00e-3-d67a55,128.0,0.005,0.0,0.005,64.0,4.037908554077148,muon,0.0
exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr2.00e-2-fe441a,exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr2.00e-2-fe441a,128.0,0.02,0.0,0.02,512.0,3.8178422451019287,muon,0.0
exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr3.54e-3-a7f76b,exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr3.54e-3-a7f76b,128.0,0.003535533905932738,0.0,0.003535533905932738,32.0,4.153541564941406,muon,0.0
exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr2.00e-2-c9c307,exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr2.00e-2-c9c307,512.0,0.02,0.0,0.02,4.0,3.8980724811553955,muon,0.0
exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr2.83e-2-2b91c0,exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr2.83e-2-2b91c0,128.0,0.028284271247461905,0.0,0.028284271247461905,512.0,3.8564324378967285,muon,0.0
exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr5.00e-3-18ad26,exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr5.00e-3-18ad26,128.0,0.005,0.0,0.005,512.0,3.7587924003601074,muon,0.0
exp1570_hidden512-nl4-mup-adam-no-input-norm-lr2.83e-2-071b0b,exp1570_hidden512-nl4-mup-adam-no-input-norm-lr2.83e-2-071b0b,512.0,0.028284271247461905,0.0,,4.0,3.918667793273926,adam,0.1
exp1570_hidden128-nl16-mup-adam-no-input-norm-lr1.41e-2-8ba339,exp1570_hidden128-nl16-mup-adam-no-input-norm-lr1.41e-2-8ba339,128.0,0.014142135623730952,0.0,,16.0,4.278378486633301,adam,0.1
exp1570_hidden512-nl4-mup-adam-no-input-norm-lr5.00e-3-f594a6,exp1570_hidden512-nl4-mup-adam-no-input-norm-lr5.00e-3-f594a6,512.0,0.005,0.0,,4.0,3.8896255493164062,adam,0.1
exp1570_hidden128-nl64-mup-adam-no-input-norm-lr2.00e-2-43884a,exp1570_hidden128-nl64-mup-adam-no-input-norm-lr2.00e-2-43884a,128.0,0.02,0.0,,64.0,4.056344032287598,adam,0.1
exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr1.41e-2-ee7695,exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr1.41e-2-ee7695,128.0,0.014142135623730952,0.0,0.014142135623730952,64.0,4.043930530548096,muon,0.0
exp1570_hidden128-nl32-mup-adam-no-input-norm-lr1.00e-2-8327de,exp1570_hidden128-nl32-mup-adam-no-input-norm-lr1.00e-2-8327de,128.0,0.01,0.0,,32.0,4.156714916229248,adam,0.1
exp1570_hidden256-nl4-mup-adam-no-input-norm-lr2.83e-2-4fe6d3,exp1570_hidden256-nl4-mup-adam-no-input-norm-lr2.83e-2-4fe6d3,256.0,0.028284271247461905,0.0,,4.0,4.195670127868652,adam,0.1
exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr5.00e-3-b8318a,exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr5.00e-3-b8318a,256.0,0.005,0.0,0.005,4.0,4.171195030212402,muon,0.0
exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr1.00e-2-5992c9,exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr1.00e-2-5992c9,128.0,0.01,0.0,0.01,512.0,3.774815559387207,muon,0.0
exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr1.41e-2-15fb8f,exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr1.41e-2-15fb8f,128.0,0.014142135623730952,0.0,0.014142135623730952,512.0,3.7952404022216797,muon,0.0
exp1570_hidden128-nl32-mup-adam-no-input-norm-lr7.07e-3-e20775,exp1570_hidden128-nl32-mup-adam-no-input-norm-lr7.07e-3-e20775,128.0,0.007071067811865476,0.0,,32.0,4.158433437347412,adam,0.1
exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr7.07e-3-0c2df3,exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr7.07e-3-0c2df3,128.0,0.007071067811865476,0.0,0.007071067811865476,64.0,4.040654182434082,muon,0.0
exp1570_hidden128-nl512-mup-adam-no-input-norm-lr2.00e-2-8e0eb3,exp1570_hidden128-nl512-mup-adam-no-input-norm-lr2.00e-2-8e0eb3,128.0,0.02,0.0,,512.0,3.838719367980957,adam,0.1
exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr3.54e-3-e1bc24,exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr3.54e-3-e1bc24,128.0,0.003535533905932738,0.0,0.003535533905932738,64.0,4.040334224700928,muon,0.0
exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr1.41e-2-e60653,exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr1.41e-2-e60653,1024.0,0.014142135623730952,0.0,0.014142135623730952,4.0,3.665992259979248,muon,0.0
exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr5.00e-3-b3f8c6,exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr5.00e-3-b3f8c6,512.0,0.005,0.0,0.005,4.0,3.877504348754883,muon,0.0
exp1570_hidden128-nl64-mup-adam-no-input-norm-lr2.83e-2-cc9837,exp1570_hidden128-nl64-mup-adam-no-input-norm-lr2.83e-2-cc9837,128.0,0.028284271247461905,0.0,,64.0,4.071153163909912,adam,0.1
exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr1.41e-2-bea0c2,exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr1.41e-2-bea0c2,128.0,0.014142135623730952,0.0,0.014142135623730952,256.0,3.8688628673553467,muon,0.0
exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr7.07e-3-402d2c,exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr7.07e-3-402d2c,1024.0,0.007071067811865476,0.0,,4.0,3.6560840606689453,adam,0.1
exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr5.00e-3-e48a8c,exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr5.00e-3-e48a8c,128.0,0.005,0.0,0.005,16.0,4.270280838012695,muon,0.0
exp1570_hidden128-nl8-mup-adam-no-input-norm-lr7.07e-3-494fd8,exp1570_hidden128-nl8-mup-adam-no-input-norm-lr7.07e-3-494fd8,128.0,0.007071067811865476,0.0,,8.0,4.40239953994751,adam,0.1
exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr3.54e-3-83c977,exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr3.54e-3-83c977,128.0,0.003535533905932738,0.0,0.003535533905932738,8.0,4.401081085205078,muon,0.0
exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr3.54e-3-612024,exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr3.54e-3-612024,1024.0,0.003535533905932738,0.0,0.003535533905932738,4.0,3.638310670852661,muon,0.0
exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr2.00e-2-b01604,exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr2.00e-2-b01604,128.0,0.02,0.0,0.02,128.0,3.9614033699035645,muon,0.0
exp1570_hidden256-nl4-mup-adam-no-input-norm-lr2.00e-2-4919c1,exp1570_hidden256-nl4-mup-adam-no-input-norm-lr2.00e-2-4919c1,256.0,0.02,0.0,,4.0,4.1868462562561035,adam,0.1
exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr2.00e-2-974431,exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr2.00e-2-974431,128.0,0.02,0.0,0.02,256.0,3.8770687580108643,muon,0.0
exp1570_hidden128-nl128-mup-adam-no-input-norm-lr2.83e-2-de8317,exp1570_hidden128-nl128-mup-adam-no-input-norm-lr2.83e-2-de8317,128.0,0.028284271247461905,0.0,,128.0,3.9800987243652344,adam,0.1
exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr7.07e-3-1c2bce,exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr7.07e-3-1c2bce,128.0,0.007071067811865476,0.0,0.007071067811865476,8.0,4.399674415588379,muon,0.0
exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr7.07e-3-77bb87,exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr7.07e-3-77bb87,128.0,0.007071067811865476,0.0,0.007071067811865476,256.0,3.840522050857544,muon,0.0
exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr2.83e-2-dfd3f9,exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr2.83e-2-dfd3f9,1024.0,0.028284271247461905,0.0,0.028284271247461905,4.0,3.7251100540161133,muon,0.0
exp1570_hidden128-nl8-mup-adam-no-input-norm-lr1.00e-2-03bfe3,exp1570_hidden128-nl8-mup-adam-no-input-norm-lr1.00e-2-03bfe3,128.0,0.01,0.0,,8.0,4.401134967803955,adam,0.1
exp1570_hidden128-nl256-mup-adam-no-input-norm-lr5.00e-3-689d43,exp1570_hidden128-nl256-mup-adam-no-input-norm-lr5.00e-3-689d43,128.0,0.005,0.0,,256.0,3.844085931777954,adam,0.1
exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr1.00e-2-339946,exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr1.00e-2-339946,256.0,0.01,0.0,0.01,4.0,4.170812129974365,muon,0.0
exp1570_hidden512-nl4-mup-adam-no-input-norm-lr7.07e-3-9882b8,exp1570_hidden512-nl4-mup-adam-no-input-norm-lr7.07e-3-9882b8,512.0,0.007071067811865476,0.0,,4.0,3.8883774280548096,adam,0.1
exp1570_hidden128-nl64-mup-adam-no-input-norm-lr5.00e-3-609762,exp1570_hidden128-nl64-mup-adam-no-input-norm-lr5.00e-3-609762,128.0,0.005,0.0,,64.0,4.0433526039123535,adam,0.1
exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr2.83e-2-d80a7b,exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr2.83e-2-d80a7b,128.0,0.028284271247461905,0.0,0.028284271247461905,32.0,4.177934169769287,muon,0.0
exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr1.00e-2-03a99b,exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr1.00e-2-03a99b,512.0,0.01,0.0,0.01,4.0,3.8787240982055664,muon,0.0
exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr7.07e-3-aaff26,exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr7.07e-3-aaff26,1024.0,0.007071067811865476,0.0,0.007071067811865476,4.0,3.6407439708709717,muon,0.0
exp1570_hidden128-nl256-mup-adam-no-input-norm-lr7.07e-3-c7070d,exp1570_hidden128-nl256-mup-adam-no-input-norm-lr7.07e-3-c7070d,128.0,0.007071067811865476,0.0,,256.0,3.8457274436950684,adam,0.1
exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr2.00e-2-36ad58,exp1570_hidden128-nl64-mup-muon-linear-input-norm-lr2.00e-2-36ad58,128.0,0.02,0.0,0.02,64.0,4.05167818069458,muon,0.0
exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr2.83e-2-9b0717,exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr2.83e-2-9b0717,128.0,0.028284271247461905,0.0,0.028284271247461905,256.0,3.9007208347320557,muon,0.0
exp1570_hidden128-nl256-mup-adam-no-input-norm-lr1.00e-2-59a19a,exp1570_hidden128-nl256-mup-adam-no-input-norm-lr1.00e-2-59a19a,128.0,0.01,0.0,,256.0,3.8497486114501953,adam,0.1
exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr5.00e-3-d1dbff,exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr5.00e-3-d1dbff,128.0,0.005,0.0,0.005,8.0,4.400752067565918,muon,0.0
exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr3.54e-3-63710d,exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr3.54e-3-63710d,128.0,0.003535533905932738,0.0,0.003535533905932738,256.0,3.8432071208953857,muon,0.0
exp1570_hidden128-nl512-mup-adam-no-input-norm-lr1.41e-2-47f7ec,exp1570_hidden128-nl512-mup-adam-no-input-norm-lr1.41e-2-47f7ec,128.0,0.014142135623730952,0.0,,512.0,3.8002164363861084,adam,0.1
exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr2.83e-2-d055f3,exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr2.83e-2-d055f3,128.0,0.028284271247461905,0.0,0.028284271247461905,16.0,4.289867877960205,muon,0.0
exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr3.54e-3-e5da96,exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr3.54e-3-e5da96,128.0,0.003535533905932738,0.0,0.003535533905932738,4.0,4.541519641876221,muon,0.0
exp1570_hidden128-nl16-mup-adam-no-input-norm-lr2.83e-2-24c983,exp1570_hidden128-nl16-mup-adam-no-input-norm-lr2.83e-2-24c983,128.0,0.028284271247461905,0.0,,16.0,4.291214942932129,adam,0.1
exp1570_hidden128-nl16-mup-adam-no-input-norm-lr3.54e-3-c3a2ee,exp1570_hidden128-nl16-mup-adam-no-input-norm-lr3.54e-3-c3a2ee,128.0,0.003535533905932738,0.0,,16.0,4.282730579376221,adam,0.1
exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr3.54e-3-081ca9,exp1570_hidden128-nl512-mup-muon-linear-input-norm-lr3.54e-3-081ca9,128.0,0.003535533905932738,0.0,0.003535533905932738,512.0,3.7594146728515625,muon,0.0
exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr2.00e-2-a4b9a5,exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr2.00e-2-a4b9a5,128.0,0.02,0.0,0.02,4.0,4.529040336608887,muon,0.0
exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr1.41e-2-8df9eb,exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr1.41e-2-8df9eb,128.0,0.014142135623730952,0.0,0.014142135623730952,128.0,3.9528651237487793,muon,0.0
exp1570_hidden128-nl64-mup-adam-no-input-norm-lr7.07e-3-4e2219,exp1570_hidden128-nl64-mup-adam-no-input-norm-lr7.07e-3-4e2219,128.0,0.007071067811865476,0.0,,64.0,4.041936874389648,adam,0.1
exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr7.07e-3-deeaec,exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr7.07e-3-deeaec,256.0,0.007071067811865476,0.0,0.007071067811865476,4.0,4.1674981117248535,muon,0.0
exp1570_hidden128-nl256-mup-adam-no-input-norm-lr2.83e-2-dee592,exp1570_hidden128-nl256-mup-adam-no-input-norm-lr2.83e-2-dee592,128.0,0.028284271247461905,0.0,,256.0,3.922016143798828,adam,0.1
exp1570_hidden128-nl128-mup-adam-no-input-norm-lr2.00e-2-635038,exp1570_hidden128-nl128-mup-adam-no-input-norm-lr2.00e-2-635038,128.0,0.02,0.0,,128.0,3.964250087738037,adam,0.1
exp1570_hidden128-nl4-mup-adam-no-input-norm-lr1.00e-2-141f79,exp1570_hidden128-nl4-mup-adam-no-input-norm-lr1.00e-2-141f79,128.0,0.01,0.0,,4.0,4.545921802520752,adam,0.1
exp1570_hidden128-nl4-mup-adam-no-input-norm-lr2.83e-2-db9d52,exp1570_hidden128-nl4-mup-adam-no-input-norm-lr2.83e-2-db9d52,128.0,0.028284271247461905,0.0,,4.0,4.55695104598999,adam,0.1
exp1570_hidden128-nl4-mup-adam-no-input-norm-lr3.54e-3-21b7bb,exp1570_hidden128-nl4-mup-adam-no-input-norm-lr3.54e-3-21b7bb,128.0,0.003535533905932738,0.0,,4.0,4.555466651916504,adam,0.1
exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr2.83e-2-151e34,exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr2.83e-2-151e34,512.0,0.028284271247461905,0.0,0.028284271247461905,4.0,3.9283621311187744,muon,0.0
exp1570_hidden128-nl256-mup-adam-no-input-norm-lr1.41e-2-be912f,exp1570_hidden128-nl256-mup-adam-no-input-norm-lr1.41e-2-be912f,128.0,0.014142135623730952,0.0,,256.0,3.8663790225982666,adam,0.1
exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr1.41e-2-e03a0e,exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr1.41e-2-e03a0e,128.0,0.014142135623730952,0.0,0.014142135623730952,32.0,4.158074378967285,muon,0.0
exp1570_hidden128-nl16-mup-adam-no-input-norm-lr5.00e-3-5ee496,exp1570_hidden128-nl16-mup-adam-no-input-norm-lr5.00e-3-5ee496,128.0,0.005,0.0,,16.0,4.279234886169434,adam,0.1
exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr2.00e-2-c0e574,exp1570_hidden1024-nl4-mup-muon-linear-input-norm-lr2.00e-2-c0e574,1024.0,0.02,0.0,0.02,4.0,3.6914479732513428,muon,0.0
exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr3.54e-3-09a8d1,exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr3.54e-3-09a8d1,128.0,0.003535533905932738,0.0,0.003535533905932738,128.0,3.9350554943084717,muon,0.0
exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr1.00e-2-6c5d37,exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr1.00e-2-6c5d37,128.0,0.01,0.0,0.01,4.0,4.530758380889893,muon,0.0
exp1570_hidden128-nl512-mup-adam-no-input-norm-lr1.00e-2-693fce,exp1570_hidden128-nl512-mup-adam-no-input-norm-lr1.00e-2-693fce,128.0,0.01,0.0,,512.0,3.7809269428253174,adam,0.1
exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr2.83e-2-a3a32e,exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr2.83e-2-a3a32e,256.0,0.028284271247461905,0.0,0.028284271247461905,4.0,4.183848857879639,muon,0.0
exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr5.00e-3-50f7bf,exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr5.00e-3-50f7bf,128.0,0.005,0.0,0.005,32.0,4.149996280670166,muon,0.0
exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr1.41e-2-033b13,exp1570_hidden256-nl4-mup-muon-linear-input-norm-lr1.41e-2-033b13,256.0,0.014142135623730952,0.0,0.014142135623730952,4.0,4.172532081604004,muon,0.0
exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr2.83e-2-8246a3,exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr2.83e-2-8246a3,128.0,0.028284271247461905,0.0,0.028284271247461905,128.0,3.9781296253204346,muon,0.0
exp1570_hidden128-nl4-mup-adam-no-input-norm-lr1.41e-2-6c7312,exp1570_hidden128-nl4-mup-adam-no-input-norm-lr1.41e-2-6c7312,128.0,0.014142135623730952,0.0,,4.0,4.546051979064941,adam,0.1
exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr5.00e-3-4394f3,exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr5.00e-3-4394f3,128.0,0.005,0.0,0.005,4.0,4.5331501960754395,muon,0.0
exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr7.07e-3-05c977,exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr7.07e-3-05c977,128.0,0.007071067811865476,0.0,0.007071067811865476,128.0,3.9340264797210693,muon,0.0
exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr2.00e-2-c5b091,exp1570_hidden128-nl32-mup-muon-linear-input-norm-lr2.00e-2-c5b091,128.0,0.02,0.0,0.02,32.0,4.163298606872559,muon,0.0
exp1570_hidden128-nl64-mup-adam-no-input-norm-lr1.00e-2-caa4b7,exp1570_hidden128-nl64-mup-adam-no-input-norm-lr1.00e-2-caa4b7,128.0,0.01,0.0,,64.0,4.0420403480529785,adam,0.1
exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr5.00e-3-b99ca7,exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr5.00e-3-b99ca7,1024.0,0.005,0.0,,4.0,3.6538350582122803,adam,0.1
exp1570_hidden128-nl16-mup-adam-no-input-norm-lr7.07e-3-b58c0b,exp1570_hidden128-nl16-mup-adam-no-input-norm-lr7.07e-3-b58c0b,128.0,0.007071067811865476,0.0,,16.0,4.2744364738464355,adam,0.1
exp1570_hidden128-nl8-mup-adam-no-input-norm-lr2.83e-2-730ba6,exp1570_hidden128-nl8-mup-adam-no-input-norm-lr2.83e-2-730ba6,128.0,0.028284271247461905,0.0,,8.0,4.416210651397705,adam,0.1
